"ID","Fight_ID","corner","Last_round","Max_round","Prev","Round1_Strikes_Body.Significant.Strikes_Attempts","Round1_Strikes_Body.Significant.Strikes_Landed","Round1_Strikes_Body.Total.Strikes_Attempts","Round1_Strikes_Body.Total.Strikes_Landed","Round1_Strikes_Clinch.Body.Strikes_Attempts","Round1_Strikes_Clinch.Body.Strikes_Landed","Round1_Strikes_Clinch.Head.Strikes_Attempts","Round1_Strikes_Clinch.Head.Strikes_Landed","Round1_Strikes_Clinch.Leg.Strikes_Attempts","Round1_Strikes_Clinch.Leg.Strikes_Landed","Round1_Strikes_Clinch.Significant.Kicks_Attempts","Round1_Strikes_Clinch.Significant.Kicks_Landed","Round2_Strikes_Body.Significant.Strikes_Attempts","Round2_Strikes_Body.Significant.Strikes_Landed","Round2_Strikes_Body.Total.Strikes_Attempts","Round2_Strikes_Body.Total.Strikes_Landed","Round2_Strikes_Clinch.Body.Strikes_Attempts","Round2_Strikes_Clinch.Body.Strikes_Landed","Round2_Strikes_Clinch.Head.Strikes_Attempts","Round2_Strikes_Clinch.Head.Strikes_Landed","Round2_Strikes_Clinch.Leg.Strikes_Attempts","Round2_Strikes_Clinch.Leg.Strikes_Landed","Round2_Strikes_Clinch.Significant.Kicks_Attempts","Round2_Strikes_Clinch.Significant.Kicks_Landed","Round3_Strikes_Body.Significant.Strikes_Attempts","Round3_Strikes_Body.Significant.Strikes_Landed","Round3_Strikes_Body.Total.Strikes_Attempts","Round3_Strikes_Body.Total.Strikes_Landed","Round3_Strikes_Clinch.Body.Strikes_Attempts","Round3_Strikes_Clinch.Body.Strikes_Landed","Round3_Strikes_Clinch.Head.Strikes_Attempts","Round3_Strikes_Clinch.Head.Strikes_Landed","Round3_Strikes_Clinch.Leg.Strikes_Attempts","Round3_Strikes_Clinch.Leg.Strikes_Landed","Round3_Strikes_Clinch.Significant.Kicks_Attempts","Round3_Strikes_Clinch.Significant.Kicks_Landed","Round4_Strikes_Body.Significant.Strikes_Attempts","Round4_Strikes_Body.Significant.Strikes_Landed","Round4_Strikes_Body.Total.Strikes_Attempts","Round4_Strikes_Body.Total.Strikes_Landed","Round4_Strikes_Clinch.Body.Strikes_Attempts","Round4_Strikes_Clinch.Body.Strikes_Landed","Round4_Strikes_Clinch.Head.Strikes_Attempts","Round4_Strikes_Clinch.Head.Strikes_Landed","Round4_Strikes_Clinch.Leg.Strikes_Attempts","Round4_Strikes_Clinch.Leg.Strikes_Landed","Round4_Strikes_Clinch.Significant.Kicks_Attempts","Round4_Strikes_Clinch.Significant.Kicks_Landed","Round5_Strikes_Body.Significant.Strikes_Attempts","Round5_Strikes_Body.Significant.Strikes_Landed","Round5_Strikes_Body.Total.Strikes_Attempts","Round5_Strikes_Body.Total.Strikes_Landed","Round5_Strikes_Clinch.Body.Strikes_Attempts","Round5_Strikes_Clinch.Body.Strikes_Landed","Round5_Strikes_Clinch.Head.Strikes_Attempts","Round5_Strikes_Clinch.Head.Strikes_Landed","Round5_Strikes_Clinch.Leg.Strikes_Attempts","Round5_Strikes_Clinch.Leg.Strikes_Landed","Round5_Strikes_Clinch.Significant.Kicks_Attempts","Round5_Strikes_Clinch.Significant.Kicks_Landed","RStreak","winby","winner"
387,5984,"blue",1,5,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
2107,6007,"blue",1,3,2,4,0,5,1,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","blue"
2771,6097,"blue",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
1919,6097,"red",2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","red"
2168,5987,"red",2,3,7,5,2,5,2,3,1,2,1,0,0,0,0,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"SUB","blue"
1543,6007,"red",1,3,1,10,4,11,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","blue"
1694,6009,"blue",1,3,7,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
2154,6048,"blue",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"DEC","red"
1966,6066,"red",3,3,4,19,9,19,9,0,0,1,0,0,0,0,0,9,6,9,6,0,0,0,0,0,0,0,0,16,13,20,17,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"DEC","red"
457,6049,"red",3,3,2,1,1,1,1,0,0,1,1,0,0,0,0,5,3,6,4,3,2,3,2,0,0,0,0,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
1481,6041,"blue",3,3,5,9,6,9,6,4,4,1,0,0,0,0,0,11,5,11,5,0,0,1,0,0,0,0,0,8,3,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","red"
2221,6070,"blue",1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","red"
2087,6042,"red",1,3,5,7,6,9,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"KO/TKO","red"
1852,6034,"blue",1,5,5,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"KO/TKO","blue"
1194,6070,"red",1,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
308,6034,"red",1,5,3,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"KO/TKO","blue"
2266,6066,"blue",3,3,1,8,4,8,4,1,1,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","red"
2772,6043,"blue",3,3,0,6,3,6,3,0,0,0,0,0,0,0,0,11,6,11,6,1,1,1,1,0,0,0,0,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","draw"
2281,6049,"blue",3,3,1,7,5,13,11,2,2,7,5,0,0,0,0,4,3,4,3,1,1,8,3,0,0,0,0,2,2,15,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","red"
295,5981,"blue",1,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","red"
1992,6043,"red",3,3,2,3,2,3,2,1,1,0,0,0,0,0,0,3,1,5,3,0,0,3,2,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"0","draw"
432,5982,"blue",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SUB","red"
896,5981,"red",1,3,4,2,1,2,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
1997,6041,"red",3,3,7,5,4,6,5,1,1,7,5,0,0,0,0,11,4,11,4,1,1,4,3,0,0,0,0,6,6,6,6,2,2,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"DEC","red"
372,6042,"blue",1,3,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","red"
2263,6008,"blue",3,3,3,5,2,11,8,1,0,12,6,0,0,0,0,8,6,9,7,0,0,5,4,0,0,0,0,7,5,7,5,1,1,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","blue"
797,6009,"red",1,3,0,3,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
326,5982,"red",3,3,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"SUB","red"
2247,6008,"red",3,3,4,9,9,10,10,2,2,4,3,0,0,0,0,11,11,11,11,1,1,1,0,0,0,0,0,7,4,7,4,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"DEC","blue"
2375,6048,"red",3,3,1,2,1,2,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,4,6,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","red"
2659,5980,"red",2,3,0,2,2,6,6,2,2,1,1,1,1,0,0,2,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
966,5977,"red",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","blue"
2300,5977,"blue",3,3,3,7,7,14,14,1,1,0,0,0,0,0,0,19,13,22,16,13,9,23,16,0,0,0,0,9,8,14,13,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","blue"
2759,6029,"blue",3,3,0,4,3,7,6,0,0,3,1,0,0,0,0,6,4,6,4,0,0,0,0,0,0,0,0,10,7,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
2761,6033,"blue",1,3,0,4,3,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
2354,6030,"blue",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SUB","blue"
2048,6032,"blue",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","blue"
2504,6031,"blue",1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","blue"
2255,6030,"red",1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SUB","blue"
2758,6028,"blue",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
2754,5995,"blue",3,3,0,5,3,5,3,0,0,0,0,0,0,0,0,3,1,7,5,0,0,0,0,0,0,0,0,9,5,9,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","blue"
1422,6027,"blue",3,3,3,2,1,2,1,0,0,0,0,0,0,0,0,14,7,14,7,0,0,0,0,0,0,0,0,3,3,8,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","blue"
2509,6027,"red",3,3,1,10,2,10,2,0,0,1,0,0,0,0,0,12,8,12,8,0,0,0,0,0,0,0,0,2,1,3,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","blue"
2764,5980,"blue",2,3,0,1,1,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
2425,5994,"red",3,3,0,2,1,9,8,1,1,2,1,3,3,0,0,6,4,12,10,2,2,4,3,0,0,0,0,1,1,5,5,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
2753,5994,"blue",3,3,0,11,7,12,8,2,2,1,1,0,0,0,0,4,4,4,4,0,0,1,1,2,2,0,0,4,3,5,4,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
2755,5995,"red",3,3,0,13,6,13,6,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,7,5,7,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","blue"
2337,6033,"red",1,3,0,9,9,9,9,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
969,5993,"red",5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","blue"
2760,6031,"red",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","blue"
535,5993,"blue",5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","blue"
2144,6028,"red",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
2128,6032,"red",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","blue"
2465,6029,"red",3,3,2,9,9,16,14,0,0,0,0,0,0,0,0,9,5,9,5,0,0,0,0,0,0,0,0,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
2317,5958,"red",5,5,2,5,5,5,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,6,3,7,4,0,0,1,1,1,1,0,0,5,5,5,5,0,0,1,0,0,0,0,0,2,"SUB","blue"
2060,6001,"blue",3,3,5,3,3,4,4,3,3,4,3,0,0,0,0,2,1,2,1,1,1,2,1,0,0,0,0,3,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"DEC","blue"
2214,5963,"blue",3,3,5,5,4,5,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"DEC","red"
2728,6000,"red",2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","blue"
1486,5963,"red",3,3,4,14,13,36,35,13,13,11,10,0,0,0,0,10,10,18,18,1,1,4,2,1,1,0,0,5,3,7,5,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","red"
2731,5974,"blue",3,3,1,2,1,3,2,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,1,3,2,1,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","red"
1820,5960,"red",2,3,5,5,3,5,3,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","blue"
1902,6002,"blue",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","blue"
2243,5976,"red",1,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
2227,5960,"blue",2,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","blue"
1742,6001,"red",3,3,4,7,2,8,3,0,0,2,2,0,0,0,0,7,2,9,4,1,1,2,1,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","blue"
1719,5974,"red",3,3,3,7,4,13,10,0,0,0,0,0,0,0,0,3,2,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"DEC","red"
1331,6002,"red",3,3,2,6,4,6,4,3,2,4,4,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","blue"
2655,6000,"blue",2,3,0,3,3,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","blue"
2057,6016,"red",2,5,5,6,4,9,7,0,0,0,0,0,0,0,0,5,3,6,4,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"SUB","blue"
1317,5958,"blue",5,5,4,2,0,2,0,0,0,1,1,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,2,1,6,4,0,0,2,2,0,0,0,0,4,3,6,4,0,0,1,1,0,0,0,0,4,"SUB","blue"
2245,6015,"red",2,3,3,7,4,12,9,1,1,10,10,0,0,0,0,3,2,3,2,1,1,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"KO/TKO","red"
1989,6015,"blue",2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","red"
538,6016,"blue",2,5,2,6,5,7,5,0,0,0,0,0,0,0,0,7,4,10,7,3,3,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SUB","blue"
1948,5976,"blue",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
2228,5972,"red",3,3,4,5,1,7,3,0,0,0,0,0,0,0,0,7,2,11,5,1,1,3,2,0,0,0,0,3,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","blue"
2278,5999,"blue",3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
2254,6019,"red",1,3,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","red"
2246,5966,"blue",3,3,4,2,2,7,7,0,0,0,0,0,0,0,0,8,5,8,5,0,0,2,1,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
2195,5964,"blue",1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","blue"
2222,5992,"blue",3,3,4,2,2,2,2,0,0,0,0,0,0,0,0,7,5,7,5,0,0,0,0,0,0,0,0,5,2,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
2101,6046,"red",3,3,1,2,1,13,12,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","red"
2762,6046,"blue",3,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
2080,5972,"blue",3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","blue"
2345,5970,"red",3,3,1,10,3,10,3,0,0,0,0,0,0,0,0,4,2,4,2,1,0,0,0,0,0,0,0,13,11,14,12,6,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DEC","red"
