"ID","Date","Age","Height","HomeTown","Name","Prev","RStreak","Weight"
2204,"2014-06-02",26,185,"Anaheim, California USA","Sean Strickland",1,1,77
507,"2014-06-02",33,187,"Mt. Gilead, Ohio USA","CB Dollaway",1,1,93
2242,"2014-06-03",27,185,"Ornaset, Lulea Sweden","Niklas Backstrom",0,0,65
2122,"2014-06-02",27,185,"Orneta Poland","Krzysztof Jotko",0,0,84
1883,"2014-06-02",35,190,"Paris France","Francis Carmont",1,0,84
2064,"2014-06-02",28,198,"London England","Luke Barnatt",1,1,84
1864,"2014-06-02",33,172,"Caracas Venezuela","Maximo Blanco",1,0,65
2207,"2014-06-02",32,167,"Elsdorf Germany","Nick Hein",0,0,70
1938,"2014-06-02",34,190,"Stockholm Sweden","Magnus Cedenblad",0,0,84
1706,"2014-06-02",36,175,"Marajo Brazil","Iuri Alcantara",1,1,61
653,"2014-06-02",39,182,"Vallejo, California USA","Mark Munoz",0,0,84
2209,"2014-06-02",28,182,"Lodz Poland","Pawel Pawlak",0,0,77
1882,"2014-06-02",34,167,"Birmingham England","Vaughan Lee",1,1,61
2157,"2014-07-08",24,175,"Detroit, Michigan United States","Kevin Lee",1,0,70
2283,"2014-07-08",28,180,"Boston, Massachusetts USA","Patrick Walsh",0,0,84
2165,"2014-07-08",33,170,"Ubatuba, Sao Paulo Brazil","Leandro Issa",1,0,61
2282,"2014-07-08",28,187,"Goiania, Goias Brazil","Dhiego Lima",0,0,77
2082,"2014-07-08",32,190,"New Orleans, Louisiana United States","Derrick Lewis",1,1,118
2271,"2014-07-08",27,175,"Puebla, Pue Mexico","Juan Puig",0,0,65
2211,"2014-07-08",26,175,"Temecula, California USA","Alexis Dufresne",0,0,61
1969,"2014-07-08",30,190,"Brasilia Brazil","Guto Inocente",0,0,93
2126,"2014-07-08",24,170,"Spartanburg, South Carolina USA","Justin Scoggins",1,1,61
361,"2014-07-08",38,175,"Kailua, Hawaii USA","BJ Penn",0,0,65
1504,"2014-07-08",28,165,"Goshen, Indiana USA","Dustin Ortiz",2,1,56
2097,"2014-07-08",31,177,"London, Ontario Canada","Jesse Ronson",1,0,70
2240,"2014-07-08",28,170,"Kelowna, BC Canada","Sarah Moras",0,0,61
2189,"2014-07-08",30,170,"Xinjiang China","Jumabieke Tuerxun",1,0,61
451,"2014-07-08",35,167,"Summit, New Jersey United States","Frankie Edgar",0,0,65
915,"2014-07-08",34,177,"Manaus, Amazonas Brazil","Adriano Martins",1,0,70
2286,"2014-07-08",33,182,"Montego Bay, Jamaica West Indies","Eddie Gordon",0,0,84
2284,"2014-07-08",32,193,"New Concord, Ohio USA","Daniel Spohn",0,0,93
2072,"2014-06-30",29,190,"Manaus Brazil","Antonio Braga Neto",0,0,84
2217,"2014-06-30",23,162,"Tucson, Arizona United States","Ray Borg",1,0,56
545,"2014-06-29",30,175,"Des Moines, Iowa United States","Jeremy Stephens",1,1,65
2192,"2014-06-30",29,177,"Blackwell, Oklahoma USA","Cody Gibson",1,0,61
1910,"2014-06-30",34,177,"Oregon, Ohio USA","Johnny Bedford",1,0,61
1050,"2014-06-29",33,172,"Palm Springs, California USA","Cub Swanson",0,0,65
1054,"2014-06-30",34,172,"Chicago, Illinois USA","Ricardo Lamas",1,0,65
2039,"2014-06-30",29,182,"Des Moines, IA USA","Colton Smith",0,0,70
2208,"2014-06-30",32,175,"Careiro da Várzea, Amazonas Brazil","Carlos Diego Ferreira",0,0,70
1965,"2014-06-30",31,185,"Houston, TX USA","Andrew Craig",0,0,84
1980,"2014-06-30",32,172,"Rio de Janeiro Brazil","Hacran Dias",0,0,65
2265,"2014-06-30",33,172,"Ada, Oklahoma USA","Shane Howell",0,0,56
2124,"2014-06-30",30,182,"Botkyrka, Stockholm Sweden","Nico Musoke",1,1,77
2070,"2014-06-30",25,175,"San Jose, California United States","Kelvin Gastelum",1,1,84
1989,"2014-06-30",33,182,"Itapemirim, Espirito Santo Brazil","Marcelo Guimaraes",0,0,84
1991,"2014-06-30",32,185,"Ibitinga, Sao Paulo Brazil","Cezar Ferreira",1,0,84
2268,"2014-06-30",28,177,"Frankfurt Germany","James Moontasri",0,0,77
2061,"2014-06-30",30,187,"Hattiesburg, MS USA","Clint Hester",1,1,93
2167,"2014-06-30",25,190,"Anchorage, Alaska USA","Andy Enz",1,0,84
2176,"2014-06-30",31,175,"Omaha, Nebraska USA","Joe Ellenberger",0,0,70
2244,"2014-06-16",27,185,"Valparaiso, Indiana USA","Josh Shockley",0,0,70
1495,"2014-06-16",30,160,"Madisonville, KY USA","Demetrious Johnson",0,0,56
2084,"2014-06-16",31,162,"Dagestan Republic Russia","Ali Bagautinov",1,1,56
1176,"2014-06-16",27,182,"Quesnel, B.C. Canada","Rory MacDonald",1,1,77
367,"2014-06-16",38,193,"Minsk Belarus","Andrei Arlovski",0,0,109
2131,"2014-06-16",35,177,"Osaka Japan","Kiichi Kunimoto",1,1,77
1861,"2014-06-16",33,167,"Washington, DC USA","Mike Easton",1,0,61
1060,"2014-06-16",37,170,"Port au Prince Haiti","Yves Jabouin",1,0,61
1499,"2014-06-16",33,190,"Immokalee, Florida United States","Ovince Saint Preux",0,0,93
1922,"2014-06-16",35,187,"St. John, New Brunswick Canada","Ryan Jimmo",1,1,93
1386,"2014-06-16",34,175,"St. Louis, Missouri United States","Tyron Woodley",1,1,77
2243,"2014-06-16",31,180,"Toronto Canada","Jason Saggo",0,0,70
1912,"2014-06-16",33,175,"Winnipeg, Manitoba Canada","Roland Delorme",0,0,61
2256,"2014-06-16",34,170,"Montreal, Quebec Canada","Valerie Letourneau",0,0,56
2260,"2014-06-16",30,167,"Spokane, WA USA","Elizabeth Phillips",0,0,61
1161,"2014-06-16",34,193,"Aurora, Colorado USA","Brendan Schaub",0,0,111
2210,"2014-06-16",26,165,"Kanagawa Japan","Michinori Tanaka",0,0,61
2027,"2014-06-16",34,175,"Sao Paulo Brazil","Daniel Sarafian",0,0,84
2019,"2014-06-09",32,180,"Spokane, Washington USA","Jon Tuck",0,0,70
1034,"2014-06-09",34,165,"Payson, UT USA","Scott Jorgensen",1,0,61
283,"2014-06-09",40,175,"Nassau Bahamas","Yves Edwards",0,0,70
1904,"2014-06-09",32,160,"Albuquerque, New Mexico USA","John Dodson",0,0,61
2041,"2014-06-09",36,175,"Santa Ana, California USA","Yaotzin Meza",1,0,65
2089,"2014-06-09",29,175,"Gdynia Poland","Piotr Hallmann",0,0,70
1066,"2014-06-08",33,175,"Colorado Springs, Colorado USA","Benson Henderson",1,1,77
1979,"2014-06-09",27,172,"Monterrey Mexico","Erik Perez",0,0,61
1454,"2014-06-09",37,182,"Kansas City, MO USA","Bobby Voelker",0,0,77
937,"2014-06-09",35,172,"Kansas City, MO USA","Jason High",0,0,70
1694,"2014-06-09",36,187,"Doylestown, Pennsylvania USA","Patrick Cummins",1,0,93
532,"2014-06-09",32,175,"Rio de Janeiro Brazil","Rafael dos Anjos",1,0,70
2023,"2014-06-08",30,172,"Dagestan Russia","Rustam Khabilov",0,0,70
1056,"2014-06-09",31,167,"San Diego, CA USA","Danny Martinez",1,0,56
2252,"2014-06-09",33,190,"Corpus Christi, Texas USA","Roger Narvaez",0,0,84
2118,"2014-06-09",23,167,"Milwaukee, Wisconsin USA","Sergio Pettis",1,0,56
2239,"2014-06-09",30,180,"Manhattan, Kansas USA","Jake Lindsey",0,0,70
1184,"2014-06-09",32,172,"Goldendale, WA USA","Bryan Caraway",0,0,61
2007,"2014-06-09",33,167,"Phoenix, Arizona USA","John Moraga",1,1,56
1851,"2014-06-09",28,180,"St. Louis, MO USA","Lance Benoist",0,0,77
1860,"2014-05-12",38,170,"Rio de Janeiro Brazil","Johnny Eduardo",0,0,61
2047,"2014-05-12",29,190,"Brooklyn, New York USA","Neil Magny",1,1,77
1422,"2014-05-12",32,182,"Irving, TX USA","Zak Cummings",0,0,77
2127,"2014-05-12",37,175,"Fort Wayne, IN USA","Anthony Lapsley",0,0,77
432,"2014-05-12",36,182,"Xenia, Ohio USA","Matt Brown",0,0,77
2141,"2014-05-12",27,177,"Albury, NSW Australia","Ben Wall",0,0,70
1092,"2014-05-12",28,177,"Cedar Rapids, IA USA","Erik Koch",1,1,70
2166,"2014-05-12",25,175,"Honolulu, HI USA","Louis Smolka",1,1,56
1253,"2014-05-12",35,160,"San Jose, California USA","Chris Cariaso",1,1,56
1137,"2014-05-12",32,172,"El Paso, Texas United States","Nik Lentz",0,0,70
1781,"2014-05-12",37,180,"Limassol Cyprus","Costas Philippou",1,0,84
1976,"2014-05-12",31,172,"Wayne, Michigan USA","Daron Cruickshank",1,1,70
438,"2014-05-12",35,165,"Leninakan Armenia","Manvel Gamburyan",0,0,61
1871,"2014-05-12",33,180,"Muriae, Minas Gerais Brazil","Yan Cabral",0,0,70
1594,"2014-05-12",34,182,"Belo Horizonte Brazil","Rafael Natal",0,0,84
1820,"2014-05-12",32,182,"Vila Velha, Espirito Santo Brazil","Erick Silva",1,1,77
419,"2014-05-12",36,185,"Vancouver, Washington USA","Ed Herman",0,0,93
2197,"2014-05-12",39,187,"Cape Town South Africa","Ruon Potts",0,0,112
1952,"2014-05-12",33,187,"Wilburton, Oklahoma USA","Tim Means",0,0,77
1948,"2014-05-12",35,172,"Green River, WY USA","Justin Salas",0,0,70
306,"2014-05-12",39,193,"Perth Australia","Soa Palelei",0,0,120
2091,"2014-05-12",29,167,"Whittier, CA USA","Darrell Montague",0,0,56
2103,"2014-05-12",26,165,"Gunma Japan","Kyoji Horiguchi",0,0,56
2172,"2014-05-12",25,180,"Nalchik Russia","Albert Tumenov",1,0,77
1783,"2014-05-12",30,180,"Riverside, California USA","Lorenz Larkin",1,0,77
961,"2014-05-12",32,170,"Houston, TX USA","Eddie Wineland",1,1,61
2232,"2014-06-02",30,177,"Dallas, TX USA","Matt Hobar",0,0,61
2247,"2014-06-02",26,180,"Governador Valadares, Minas Gerais Brazil","Warlley Alves",0,0,77
2245,"2014-06-02",38,185,"Joinvillve, Santa Catarina Brazil","Vitor Miranda",0,0,84
1994,"2014-06-02",33,170,"Quixada, Ceara Brazil","Rony Jason",1,1,65
1852,"2014-06-02",34,193,"Euclid, Ohio USA","Stipe Miocic",1,1,109
2200,"2014-06-02",32,190,"Great Novgorod Russia","Alexander Yakovlev",0,0,77
651,"2014-06-02",36,180,"Brasilia Brazil","Paulo Thiago",0,0,77
2191,"2014-06-02",30,167,"Sao Paulo Brazil","Pedro Munhoz",0,0,61
1791,"2014-06-02",31,172,"San Diego, California USA","Robert Peralta",0,0,65
2184,"2014-06-02",33,172,"Brawley, CA USA","Ernest Chavez",1,1,70
2248,"2014-06-02",27,182,"Florianopolis Brazil","Marcio Alexandre",0,0,77
2246,"2014-06-02",27,187,"João Pessoa, Paraíba Brazil","Antonio Carlos Junior",0,0,84
2092,"2014-06-02",32,182,"Salvador, Bahia Brazil","Kevin Souza",0,0,65
2190,"2014-06-02",31,172,"Baguio City Philippines","Mark Eddiva",1,1,65
1663,"2014-06-02",37,185,"Sorocaba, Sao Paolo Brazil","Fabio Maldonado",1,1,93
326,"2014-06-02",39,185,"Sao Paulo Brazil","Demian Maia",1,0,77
2160,"2014-06-02",34,180,"Zinzeli, Astrakhan Oblast Russia","Gasan Umalatov",1,0,77
2249,"2014-06-02",32,180,"Dourados, Mato Grosso do Sul Brazil","Ricardo Abreu",0,0,84
2250,"2014-06-02",30,182,"Vicosa, Minas Gerais Brazil","Wagner Silva",0,0,77
2093,"2014-06-02",30,180,"Pirapora do Bom Jesus, Sao Paulo Brazil","Elias Silverio",1,1,70
2168,"2014-05-21",27,177,"Goetapeh Iran","Beneil Dariush",1,1,70
1810,"2014-05-21",36,190,"Vancouver, Washington USA","Trevor Smith",1,1,84
646,"2014-05-21",34,170,"Boston, Massachusetts USA","John Howard",0,0,77
2201,"2014-05-21",28,175,"Erbil Iraq","Alan Omer",0,0,65
1015,"2014-05-21",40,182,"Las Vegas, Nevada USA","Roy Nelson",0,0,119
2083,"2014-05-21",34,182,"Sokolow, Podlaski Poland","Daniel Omielanczuk",0,0,112
750,"2014-05-21",38,170,"Ibaraki Japan","Tatsuya Kawajiri",1,1,65
1044,"2014-05-21",32,167,"Brasilia Brazil","Rani Yahya",0,0,61
449,"2014-05-21",35,185,"Rio de Janeiro Brazil","Thales Leites",0,0,84
2202,"2014-05-21",30,175,"New York, New York USA","Jim Alers",0,0,65
1814,"2014-05-21",28,180,"Concord, CA USA","Ramsey Nijem",1,1,70
459,"2014-05-21",35,170,"Round Lake, Illinois USA","Clay Guida",0,0,65
272,"2014-05-21",40,190,"Bahia Brazil","Minotauro Nogueira",0,0,109
2055,"2014-05-21",33,185,"Lindenhurst, New York United States","Ryan LaFlare",0,0,77
2105,"2014-05-21",30,187,"Sandpoint, Idaho USA","Jared Rosholt",0,0,120
1910,"2014-05-21",34,177,"Oregon, Ohio USA","Johnny Bedford",0,0,61
965,"2014-05-24",31,175,"Omaha, Nebraska USA","Jake Ellenberger",0,0,77
1985,"2014-05-24",29,185,"Aurora, Colorado USA","Michael Chiesa",0,0,70
129,"2014-05-24",46,180,"Downey, California USA","Dan Henderson",1,1,84
2010,"2014-05-24",32,167,"Milwaukee, Wisconsin USA","Chico Camus",1,0,56
1978,"2014-05-25",31,172,"Spokane, Washington United States","Sam Sicilia",1,0,65
2237,"2014-05-25",27,175,"Houston, TX USA","Aaron Phillips",0,0,65
1891,"2014-06-03",31,177,"Sakatoon, Saskatchewan Canada","Mitch Clarke",0,0,70
1905,"2014-05-25",31,167,"Angels Camp, California USA","TJ Dillashaw",1,1,61
530,"2014-06-03",32,172,"Phoenix, Arizona USA","Jamie Varner",1,0,70
1815,"2014-05-24",33,180,"Oxnard, California United States","Tony Ferguson",0,0,70
1527,"2014-05-25",30,167,"Natal Brazil","Renan Barao",1,1,65
2136,"2014-05-24",29,180,"Van Nuys, CA USA","Chris Holdsworth",0,0,61
471,"2014-05-24",35,180,"San Diego, California USA","Robbie Lawler",1,0,77
1080,"2014-05-25",37,185,"Enugu Nigeria","Anthony Njokuani",0,0,70
941,"2014-05-24",35,172,"Kagoshima Japan","Katsunori Kikuno",1,1,65
1983,"2014-06-03",29,175,"Wantagh, New York USA","Al Iaquinta",1,1,70
1986,"2014-05-25",34,177,"Lancaster, CA USA","Vinc Pichel",1,1,70
1051,"2014-05-24",33,170,"Ibaraki Japan","Takeya Mizugaki",0,0,61
1096,"2014-06-03",30,187,"Newport News, Virginia USA","James Krause",0,0,70
1997,"2014-05-24",38,175,"Amarante, Piaui Brazil","Francisco Trinaldo",1,1,70
1689,"2014-05-24",35,172,"Whittier, California USA","Francisco Rivera",0,0,61
1409,"2014-05-24",38,180,"Lafayette, Louisiana USA","Daniel Cormier",1,1,93
2225,"2014-04-21",32,185,"Edmonton, Alberta Canada","Sheldon Westcott",0,0,77
1403,"2014-04-21",37,180,"San Luis Obispo, CA United States","Tim Kennedy",0,0,84
1922,"2014-04-21",35,187,"St. John, New Brunswick Canada","Ryan Jimmo",0,0,93
2230,"2014-04-21",30,180,"San Diego, California United States","Mike de la Torre",0,0,65
2229,"2014-04-21",29,177,"Perth, Western Australia Australia","Chris Indich",0,0,77
1935,"2014-04-21",32,165,"Sturgeon Falls, Ontario Canada","Mitch Gagnon",0,0,61
1493,"2014-04-21",34,177,"Kona, Hawaii USA","KJ Noons",0,0,70
368,"2014-04-21",38,185,"Manchester England","Michael Bisping",0,0,84
2178,"2014-04-21",33,162,"Des Moines, IA USA","Tim Gorman",0,0,61
1380,"2014-04-21",31,165,"Victoria, British Columbia Canada","Sarah Kaufman",0,0,61
1595,"2014-04-21",28,175,"Lafayette, Louisiana United States","Dustin Poirier",0,0,70
452,"2014-04-21",35,172,"Toronto, Ontario Canada","Mark Bocek",0,0,70
2223,"2014-04-21",28,175,"Montreal, Quebec Canada","Olivier Aubin-Mercier",0,0,70
2222,"2014-04-21",30,177,"Chatham, Ontario Canada","Chad Laprise",0,0,70
2205,"2014-04-21",33,185,"Cottage Grove, Minnesota USA","Sean O'Connell",0,0,93
2224,"2014-04-21",28,185,"Toronto, Ontario Canada","Elias Theodorou",0,0,84
2226,"2014-04-21",40,180,"Melbourne, Victoria Australia","Vik Grujic",0,0,77
454,"2014-04-21",35,180,"Tucson, AZ USA","George Roop",0,0,61
405,"2014-04-21",37,180,"Rimouski, Quebec Canada","Patrick Cote",0,0,77
1954,"2014-04-21",34,172,"Lund Sweden","Akira Corassani",0,0,65
2054,"2014-04-21",27,170,"Honolulu, Hawaii USA","Dustin Kimura",1,1,61
2227,"2014-04-21",35,185,"St. Tropez France","Nordine Taleb",0,0,77
2221,"2014-04-21",34,175,"Santa Ana, CA USA","Leslie Smith",0,0,61
2228,"2014-04-21",28,182,"North Shore, Sydney  Australia","Richard Walsh",0,0,77
1549,"2014-04-21",37,185,"Dubbo, New South Wales Australia","Kyle Noke",0,0,77
520,"2014-04-21",32,175,"London, Ontario Canada","Sam Stout",0,0,70
1991,"2014-03-24",32,185,"Ibitinga, Sao Paulo Brazil","Cezar Ferreira",0,0,84
1742,"2014-03-24",31,190,"Levittown, New York United States","Gian Villante",0,0,93
1663,"2014-03-24",37,185,"Sorocaba, Sao Paolo Brazil","Fabio Maldonado",0,0,93
129,"2014-03-24",46,180,"Downey, California USA","Dan Henderson",0,0,84
2000,"2014-03-24",29,177,"Santo Andre, Sao Paulo Brazil","Thiago Perpetuo",0,0,77
1916,"2014-03-24",30,180,"Anaheim, CA USA","Steven Siler",0,0,65
2193,"2014-03-24",32,175,"Alfei Menashe, Samaria Israel","Noad Lahat",0,0,65
2087,"2014-03-24",33,182,"Rio de Janeiro Brazil","Thiago Santos",0,0,84
457,"2014-03-24",35,185,"Curitiba Brazil","Mauricio Rua",0,0,93
2011,"2014-03-24",31,165,"Rio Grande do Norte Brazil","Jussier Formiga",0,0,56
2078,"2014-03-24",37,182,"Rio de Janeiro Brazil","Leonardo Santos",0,0,70
1994,"2014-03-24",33,170,"Quixada, Ceara Brazil","Rony Jason",0,0,65
1034,"2014-03-24",34,165,"Payson, UT USA","Scott Jorgensen",0,0,61
1993,"2014-03-24",29,170,"Fortaleza, Ceara Brazil","Godofredo Pepey",0,0,65
1655,"2014-03-24",33,177,"Spring Bay, Illinois USA","Kenny Robertson",0,0,77
2085,"2014-03-24",37,185,"Xapuri, Acre Brazil","Francimar Barroso",0,0,93
1835,"2014-03-24",28,185,"Natal, Rio Grande do Norte Brazil","Ronny Markes",0,0,84
2036,"2014-03-24",30,180,"Bushmills Northern Ireland","Norman Parke",0,0,70
2199,"2014-03-24",29,190,"Rhenen The Netherlands","Hans Stringer",0,0,93
507,"2014-03-24",33,187,"Mt. Gilead, Ohio USA","CB Dollaway",0,0,93
2203,"2014-04-21",31,182,"Rio de Janeiro Brazil","Hernani Perpetuo",0,0,77
1272,"2014-04-21",32,180,"Miami, Florida USA","Jorge Masvidal",0,0,77
2217,"2014-04-21",23,162,"Tucson, Arizona United States","Ray Borg",0,0,56
1515,"2014-04-21",34,200,"Honolulu, Hawaii United States","Travis Browne",0,0,115
1930,"2014-04-21",35,177,"Phoenix, AZ USA","Estevan Payan",0,0,65
308,"2014-04-21",39,193,"Porto Alegre Brazil","Fabricio Werdum",0,0,104
2214,"2014-04-21",31,180,"Azle, Texas USA","Chas Skelly",0,0,65
2213,"2014-04-21",26,172,"Srebrenica Bosnia","Mirsad Bektic",0,0,65
1504,"2014-04-21",28,165,"Goshen, Indiana USA","Dustin Ortiz",1,0,56
1317,"2014-04-21",30,167,"Tacoma, Washington United States","Miesha Tate",0,0,61
197,"2014-04-21",33,182,"Salem, OR USA","Pat Healy",0,0,70
1618,"2014-04-21",33,167,"Lafayette, Louisiana United States","Liz Carmouche",0,0,61
511,"2014-04-21",33,175,"Fortaleza Brazil","Thiago Alves",0,0,70
2194,"2014-04-21",35,203,"Santa Clara, CA USA","Jack May",0,0,115
2216,"2014-04-21",28,182,"Columbia, Missouri USA","Alex White",0,0,65
1076,"2014-04-21",33,185,"Denver, Colorado United States","Donald Cerrone",1,1,77
1546,"2014-04-21",29,185,"Kailua, Hawaii USA","Brad Tavares",1,1,84
2218,"2014-04-21",35,187,"Defiance, OH USA","Luke Zachrich",0,0,84
1866,"2014-04-21",39,182,"Pinar del Rio Cuba","Yoel Romero",1,1,84
1657,"2014-04-21",31,180,"Rio de Janeiro Brazil","Edson Barboza",0,0,70
1926,"2014-04-21",29,185,"Fortaleza, Ceara Brazil","Caio Magalhaes",0,0,84
1919,"2014-04-21",28,177,"Dagestan Russia","Khabib Nurmagomedov",0,0,70
532,"2014-04-21",32,175,"Rio de Janeiro Brazil","Rafael dos Anjos",0,0,70
2082,"2014-04-21",32,190,"New Orleans, Louisiana United States","Derrick Lewis",0,0,118
1867,"2014-04-21",27,182,"Lethbridge, Alberta Canada","Jordan Mein",0,0,77
1547,"2014-04-21",35,190,"Kauai, Hawaii USA","Seth Baczynski",0,0,77
2138,"2014-05-23",30,180,"Whitesburg, KY USA","Jessamyn Duke",0,0,61
435,"2014-05-23",36,182,"Lincolnville, Maine United States","Tim Boetsch",0,0,84
2133,"2014-05-23",33,165,"Campina Grande, Paraiba Brazil","Bethe Correia",0,0,61
1936,"2014-05-23",25,180,"Oahu, Hawaii USA","Max Holloway",1,1,65
1294,"2014-05-23",32,190,"Santa Cruz, California USA","Luke Rockhold",1,1,84
516,"2014-05-23",33,187,"Dublin, Georgia USA","Anthony Johnson",0,0,93
1481,"2014-05-23",29,177,"Makaha, Hawaii USA","Yancy Medeiros",0,0,70
2119,"2014-05-23",26,177,"Federal Way, Washington USA","Andre Fili",0,0,65
1824,"2014-05-23",38,172,"Ann Arbor, Michigan USA","Isaac Vallie-Flagg",1,0,70
1478,"2014-05-23",36,177,"Hollidaysburg, PA USA","Charlie Brenneman",1,0,70
2219,"2014-05-23",35,172,"Miami, Florida USA","Patrick Williams",0,0,61
1061,"2014-05-23",37,175,"San Francisco, California USA","Danny Castillo",0,0,70
721,"2014-05-23",38,172,"Kanagawa Japan","Takanori Gomi",0,0,70
2220,"2014-05-23",31,170,"Ventura, California USA","Chris Beal",0,0,61
509,"2014-05-23",33,172,"Sparta, New Jersey United States","Jim Miller",0,0,70
549,"2014-05-23",29,193,"Rochester, New York USA","Jon Jones",0,0,93
1189,"2014-05-23",32,187,"Harrisburg, Pennsylvania USA","Phil Davis",0,0,93
1968,"2014-05-23",37,187,"Sobralia, Minas Gerais Brazil","Glover Teixeira",0,0,93
2187,"2014-03-03",32,180,"Toronto, Ontario Canada","Albert Cheng",0,0,77
1163,"2014-03-07",38,190,"Bloomington, Illinois USA","Matt Mitrione",0,0,120
476,"2014-03-03",34,167,"La Paz El Salvador","Ivan Menjivar",0,0,65
1243,"2014-03-03",34,167,"Orange County, CA USA","Nam Phan",0,0,61
637,"2014-03-07",29,185,"Brighton, Sussex England","John Hathaway",0,0,77
2169,"2014-03-03",35,175,"Seoul South Korea","Yui Chul Nam",0,0,65
2189,"2014-03-03",30,170,"Xinjiang China","Jumabieke Tuerxun",0,0,61
2180,"2014-03-03",31,182,"Shandong China","Sai Wang",0,0,77
455,"2014-03-07",35,187,"Suwon South Korea","Dong Hyun Kim",0,0,77
2044,"2014-03-03",30,180,"Tokyo Japan","Kazuki Tokudome",0,0,70
1882,"2014-03-03",34,167,"Birmingham England","Vaughan Lee",0,0,61
2190,"2014-03-03",31,172,"Baguio City Philippines","Mark Eddiva",0,0,65
2188,"2014-03-03",26,182,"Inner Mongolia China","An Ying Wang",0,0,77
733,"2014-03-03",33,180,"Nagoya, Aichi Pref. Japan","Hatsu Hioki",0,0,65
2179,"2014-03-03",27,180,"Inner Mongolia Province P.R. China","Lipeng Zhang",0,0,70
1850,"2014-03-07",32,182,"El Paso, Texas USA","Shawn Jordan",0,0,118
663,"2014-03-17",32,187,"Albuquerque, New Mexico USA","Carlos Condit",0,0,77
2204,"2014-06-03",26,185,"Anaheim, California USA","Sean Strickland",0,0,77
2126,"2014-04-02",24,170,"Spartanburg, South Carolina USA","Justin Scoggins",0,0,61
947,"2014-03-17",33,175,"Ada, Oklahoma United States","Johny Hendricks",0,0,84
2175,"2014-04-02",35,175,"Mexico City Mexico","Francisco Trevino",0,0,70
