"Fight_ID","ID","Event_ID","Date","winner","winby","corner","Last_round","Max_round","RStreak","Height","Weight","Age","HomeTown"
5991,1495,772,"2016-04-25","red","KO/TKO","red",1,5,4,160,56,30,"Madisonville, KY USA"
6013,2656,772,"2016-04-25","red","DEC","red",3,3,1,185,77,29,"London England"
6012,1657,772,"2016-04-25","blue","DEC","blue",3,3,0,180,70,31,"Rio de Janeiro Brazil"
6014,2157,772,"2016-04-25","blue","DEC","blue",3,3,0,175,70,24,"Detroit, Michigan United States"
6014,542,772,"2016-04-25","blue","DEC","red",3,3,0,175,70,31,"San Luis Rio Colorado, Sonora Mexico"
6005,2119,772,"2016-04-25","red","KO/TKO","blue",2,3,1,177,65,26,"Federal Way, Washington USA"
5986,2340,771,"2016-04-17","red","DEC","blue",3,3,3,154,52,27,"Fall River, Massachusetts United States"
6039,2104,771,"2016-04-17","red","KO/TKO","blue",3,3,0,182,77,29,"Kizlyar, Dagestan Russia"
5988,2150,771,"2016-04-17","blue","DEC","blue",3,3,1,170,61,28,"Colorado Springs, Colorado United States"
5984,1968,771,"2016-04-17","red","KO/TKO","red",1,5,2,187,93,37,"Sobralia, Minas Gerais Brazil"
5989,1980,771,"2016-04-17","red","DEC","blue",3,3,2,172,65,32,"Rio de Janeiro Brazil"
6040,2739,771,"2016-04-17","blue","SUB","red",2,3,1,190,77,26,"Spanish Town Jamaica"
6010,2611,771,"2016-04-16","blue","DEC","red",3,3,1,180,84,29,"The Bronx, New York United States"
5986,2344,771,"2016-04-17","red","DEC","red",3,3,1,165,52,24,"Milwaukee, Wisconsin USA"
6010,1991,771,"2016-04-16","blue","DEC","blue",3,3,0,185,84,32,"Ibitinga, Sao Paulo Brazil"
6040,2586,771,"2016-04-17","blue","SUB","blue",2,3,1,177,77,26,"Toledo, OH USA"
6039,2508,771,"2016-04-17","red","KO/TKO","red",3,3,0,180,77,30,"Francisco Beltrao, Parana Brazil"
5988,2133,771,"2016-04-17","blue","DEC","red",3,3,0,165,61,33,"Campina Grande, Paraiba Brazil"
5987,1985,771,"2016-04-17","blue","SUB","blue",2,3,2,185,70,29,"Aurora, Colorado USA"
5989,1050,771,"2016-04-17","red","DEC","red",3,3,0,172,65,33,"Palm Springs, California USA"
5984,387,771,"2016-04-17","red","KO/TKO","blue",1,5,0,182,84,37,"Niagara Falls, New York United States"
6007,2107,771,"2016-04-17","blue","KO/TKO","blue",1,3,1,182,77,30,"La Plata Argentina"
6097,2771,771,"2016-04-17","red","KO/TKO","blue",2,3,0,177,70,29,"Chicago, Illinois USA"
6097,1919,771,"2016-04-17","red","KO/TKO","red",2,3,1,177,70,28,"Dagestan Russia"
5987,2168,771,"2016-04-17","blue","SUB","red",2,3,5,177,70,27,"Goetapeh Iran"
6007,1543,771,"2016-04-17","blue","KO/TKO","red",1,3,1,180,77,32,"Ogden, UT USA"
6009,1694,770,"2016-11-14","red","KO/TKO","blue",1,3,0,187,93,36,"Doylestown, Pennsylvania USA"
6048,2154,770,"2016-05-15","red","DEC","blue",3,3,3,172,65,26,"Grozny, Chechen Republic Russia"
6066,1966,770,"2016-05-15","red","DEC","red",3,3,3,160,61,26,"Paranagua, Parana Brazil"
6049,457,770,"2016-12-10","red","DEC","red",3,3,0,185,93,35,"Curitiba Brazil"
6041,1481,770,"2016-05-17","red","DEC","blue",3,3,1,177,70,29,"Makaha, Hawaii USA"
6070,2221,770,"2016-05-15","red","KO/TKO","blue",1,3,1,175,61,34,"Santa Ana, CA USA"
6042,2087,770,"2016-05-15","red","KO/TKO","red",1,3,3,182,84,33,"Rio de Janeiro Brazil"
6034,1852,770,"2016-05-15","blue","KO/TKO","blue",1,5,2,193,109,34,"Euclid, Ohio USA"
6070,1194,770,"2016-05-15","red","KO/TKO","red",1,3,0,172,63,31,"Curitiba Brazil"
6034,308,770,"2016-05-15","blue","KO/TKO","red",1,5,3,193,104,39,"Porto Alegre Brazil"
6066,2266,770,"2016-05-15","red","DEC","blue",3,3,1,172,61,29,"Leominster, Massachusetts USA"
6043,2772,770,"2016-05-17","draw","0","blue",3,3,0,182,77,23,"Navirai, MS Brazil"
6049,2281,770,"2016-12-10","red","DEC","blue",3,3,1,190,93,27,"Rockton, Illinois United States"
5981,295,770,"2016-05-15","red","KO/TKO","blue",1,3,1,182,84,39,"Rio de Janeiro Brazil"
6043,1992,770,"2016-05-17","draw","0","red",3,3,2,182,77,34,"São Paulo Brasil"
5982,432,770,"2016-05-17","red","SUB","blue",3,3,1,182,77,36,"Xenia, Ohio USA"
5981,896,770,"2016-05-15","red","KO/TKO","red",1,3,0,185,84,37,"Espiritos Santos Brazil"
6041,1997,770,"2016-05-17","red","DEC","red",3,3,5,175,70,38,"Amarante, Piaui Brazil"
6042,372,770,"2016-05-15","red","KO/TKO","blue",1,3,1,182,84,37,"Lander, Wyoming USA"
6008,2263,770,"2016-05-17","blue","DEC","blue",3,3,1,182,77,27,"Montclair, California USA"
6009,797,770,"2016-11-14","red","KO/TKO","red",1,3,0,187,93,40,"Vitoria da Conquista, Bahia Brazil"
5982,326,770,"2016-05-17","red","SUB","red",3,3,3,185,77,39,"Sao Paulo Brazil"
6008,2247,770,"2016-05-17","blue","DEC","red",3,3,4,180,77,26,"Governador Valadares, Minas Gerais Brazil"
6048,2375,770,"2016-05-15","red","DEC","red",3,3,1,180,65,27,"Brasilia Brazil"
5980,2659,769,"2016-04-11","red","KO/TKO","red",2,3,0,193,113,30,"Batie Cameroon"
5977,966,769,"2016-04-11","blue","DEC","red",3,3,0,182,93,38,"Zagreb Croatia"
5977,2300,769,"2016-04-11","blue","DEC","blue",3,3,0,187,93,34,"Cieszyn Poland"
6029,2759,769,"2016-04-11","red","DEC","blue",3,3,0,165,52,22,"Bucharest Romania"
6033,2761,769,"2016-04-11","red","KO/TKO","blue",1,3,0,187,112,31,"Avignon France"
6030,2354,769,"2016-04-11","blue","SUB","blue",1,3,1,167,61,27,"Estado de Mexico Mexico"
6032,2048,769,"2016-04-11","blue","DEC","blue",3,3,0,182,65,28,"Minas Gerais Brazil"
6031,2504,769,"2016-04-11","blue","SUB","blue",1,3,0,172,61,27,"Zgierz Poland"
6030,2255,769,"2016-04-11","blue","SUB","red",1,3,1,165,61,30,"Accrington, Lancashire England"
6028,2758,769,"2016-04-11","red","KO/TKO","blue",1,3,0,180,70,30,"Gorazde Bosnia"
5995,2754,769,"2016-04-11","blue","DEC","blue",3,3,0,182,84,28,"Novi Sad Serbia"
6027,1422,769,"2016-04-11","blue","DEC","blue",3,3,1,182,77,32,"Irving, TX USA"
6027,2509,769,"2016-04-11","blue","DEC","red",3,3,1,180,77,32,"Hundested Denmark"
5980,2764,769,"2016-04-11","red","KO/TKO","blue",2,3,0,193,120,26,"Chicago, Illinois United States"
5994,2425,769,"2016-04-11","red","DEC","red",3,3,0,190,120,32,"Lamberton, Minnesota United States"
5994,2753,769,"2016-04-11","red","DEC","blue",3,3,0,190,113,31,"Uniejow Poland"
5995,2755,769,"2016-04-11","blue","DEC","red",3,3,0,182,84,27,"Rome Italy"
6033,2337,769,"2016-04-11","red","KO/TKO","red",1,3,0,180,93,33,"Dallas, Texas United States"
5993,969,769,"2016-04-11","blue","DEC","red",5,5,1,193,120,35,"Kenosha, Wisconsin USA"
6031,2760,769,"2016-04-11","blue","SUB","red",1,3,0,177,61,24,"Zagreb Croatia"
5993,535,769,"2016-04-11","blue","DEC","blue",5,5,0,193,108,33,"Santa Catarina Brazil"
6028,2144,769,"2016-04-11","red","KO/TKO","red",1,3,0,175,70,28,"Grozny, Chechen Republic Russia"
6032,2128,769,"2016-04-11","blue","DEC","red",3,3,0,175,65,33,"Fauldhouse Scotland"
6029,2465,769,"2016-04-11","red","DEC","red",3,3,0,170,52,25,"Volnogorsk Ukraine"
5958,2317,768,"2016-03-07","blue","SUB","red",5,5,2,172,65,35,"Albuquerque, New Mexico United States"
6001,2060,768,"2016-03-07","blue","DEC","blue",3,3,2,177,93,33,"Malmo Sweden"
5963,2214,768,"2016-03-07","red","DEC","blue",3,3,4,180,65,31,"Azle, Texas USA"
6000,2728,768,"2016-03-07","blue","KO/TKO","red",2,3,1,185,65,27,"Yakima, Washington United States"
5963,1486,768,"2016-03-07","red","DEC","red",3,3,1,177,65,32,"Portage, Indiana United States"
5974,2731,768,"2016-03-07","red","DEC","blue",3,3,1,165,61,29,"Bishkek Kyrgyzstan"
5960,1820,768,"2016-03-07","blue","KO/TKO","red",2,3,0,182,77,32,"Vila Velha, Espirito Santo Brazil"
6002,1902,768,"2016-03-07","blue","SUB","blue",3,3,0,180,77,32,"Kabul Afghanistan"
5976,2243,768,"2016-03-07","red","KO/TKO","red",1,3,0,180,70,31,"Toronto Canada"
5960,2227,768,"2016-03-07","blue","KO/TKO","blue",2,3,0,185,77,35,"St. Tropez France"
6001,1742,768,"2016-03-07","blue","DEC","red",3,3,1,190,93,31,"Levittown, New York United States"
5974,1719,768,"2016-03-07","red","DEC","red",3,3,2,172,61,28,"Salvador, Bahia Brazil"
6002,1331,768,"2016-03-07","blue","SUB","red",3,3,0,187,77,31,"Denver, Colorado USA"
6000,2655,768,"2016-03-07","blue","KO/TKO","blue",2,3,0,170,65,25,"Kagoshima Japan"
6016,2057,768,"2016-03-07","blue","SUB","red",2,5,5,175,70,28,"Dublin Ireland"
5958,1317,768,"2016-03-07","blue","SUB","blue",5,5,4,167,61,30,"Tacoma, Washington United States"
6015,2245,768,"2016-03-07","red","KO/TKO","red",2,3,2,185,84,38,"Joinvillve, Santa Catarina Brazil"
6015,1989,768,"2016-03-07","red","KO/TKO","blue",2,3,1,182,84,33,"Itapemirim, Espirito Santo Brazil"
6016,538,768,"2016-03-07","blue","SUB","blue",2,5,1,182,77,31,"Stockton, California USA"
5976,1948,768,"2016-03-07","red","KO/TKO","blue",1,3,0,172,70,35,"Green River, WY USA"
5972,2228,766,"2016-03-21","blue","DEC","red",3,3,1,182,77,28,"North Shore, Sydney  Australia"
5999,2278,766,"2016-03-21","red","DEC","blue",3,3,0,154,61,30,"Ehime Japan"
6019,2254,766,"2016-03-21","red","SUB","red",1,3,0,182,65,27,"Auckland New Zealand"
5966,2246,766,"2016-03-21","red","KO/TKO","blue",3,3,0,187,84,27,"João Pessoa, Paraíba Brazil"
5964,2195,766,"2016-03-21","blue","KO/TKO","blue",1,3,0,180,93,35,"St-Jean Sur Richelieu, Quebec, Canada, Quebec Canada"
5992,2222,766,"2016-03-21","red","DEC","blue",3,3,0,177,70,30,"Chatham, Ontario Canada"
6046,2101,766,"2016-03-21","red","DEC","red",3,3,1,180,70,33,"Amazonas Brazil"
6046,2762,766,"2016-03-21","red","DEC","blue",3,3,0,177,70,32,"Albury, NSW Austrailia"
5972,2080,766,"2016-03-21","blue","DEC","blue",3,3,1,182,77,33,"Jales City, Sao Paulo Brazil"
5970,2345,766,"2016-03-21","red","DEC","red",3,3,1,167,52,28,"Tasmania Australia"
5940,377,766,"2016-03-21","red","KO/TKO","blue",1,5,0,190,119,37,"Las Vegas, Nevada USA"
6019,2190,766,"2016-03-21","red","SUB","blue",1,3,0,172,65,31,"Baguio City Philippines"
5965,2295,766,"2016-03-21","blue","KO/TKO","red",1,3,1,175,77,29,"Melbourne Australia"
5965,2291,766,"2016-03-21","blue","KO/TKO","blue",1,3,0,182,77,35,"Los Angeles, California United States"
5971,2262,766,"2016-03-21","red","SUB","blue",3,3,4,177,70,27,"Jefferson, Iowa USA"
5964,1476,766,"2016-03-21","blue","KO/TKO","red",1,3,0,187,84,35,"Darfield New Zealand"
5999,2221,766,"2016-03-21","red","DEC","red",3,3,0,175,61,34,"Santa Ana, CA USA"
5940,735,766,"2016-03-21","red","KO/TKO","red",1,5,1,177,120,43,"South Auckland New Zealand"
5970,2372,766,"2016-03-21","red","DEC","blue",3,3,1,157,52,30,"Kangwon-do South Korea"
5966,2324,766,"2016-03-21","red","KO/TKO","red",3,3,1,182,84,39,"Melbourne, Victoria Australia"
5971,2258,766,"2016-03-21","red","SUB","red",3,3,1,175,70,22,"Melbourne, Victoria Australia"
5992,875,766,"2016-03-21","red","DEC","red",3,3,0,172,70,32,"Sunderland England"
5956,750,765,"2016-02-22","red","DEC","blue",3,3,2,170,65,38,"Ibaraki Japan"
5914,1096,765,"2016-02-22","red","DEC","red",3,3,1,187,70,30,"Newport News, Virginia USA"
5914,2507,765,"2016-02-22","red","DEC","blue",3,3,1,182,70,30,"St. Catharines, Ontario Canada"
5931,1076,765,"2016-02-22","red","SUB","red",1,5,0,185,77,33,"Denver, Colorado United States"
5918,2611,765,"2016-02-22","blue","KO/TKO","blue",1,3,0,180,84,29,"The Bronx, New York United States"
5909,2293,765,"2016-02-22","red","KO/TKO","red",3,3,0,170,61,33,"Anchorage, Alaska USA"
5956,1907,765,"2016-02-22","red","DEC","red",3,3,0,167,65,30,"Saugerties, NY United States"
5910,1806,765,"2016-02-21","red","KO/TKO","red",1,3,3,185,84,33,"Wilmington, North Carolina United States"
5968,2506,765,"2016-02-22","blue","DEC","red",3,3,0,177,77,27,"Marlton, NJ USA"
5931,2469,765,"2016-02-22","red","SUB","blue",1,5,3,180,77,29,"Tres Rios, Rio de Janeiro Brazil"
5911,485,765,"2016-02-22","red","KO/TKO","blue",1,3,1,182,84,34,"Phoenix, Arizona USA"
5968,1296,765,"2016-02-22","blue","DEC","blue",3,3,0,177,77,38,"Portland, Oregon USA"
5911,1550,765,"2016-02-22","red","KO/TKO","red",1,3,1,187,84,30,"Alameda, California USA"
5915,2130,765,"2016-02-22","blue","KO/TKO","red",3,3,1,175,77,29,"Santiago Dominican Republic"
5909,2757,765,"2016-02-22","red","KO/TKO","blue",3,3,0,172,61,31,"Englewood, Colorado USA"
5908,2369,765,"2016-02-22","red","KO/TKO","red",1,3,1,172,61,25,"Uhrichsville, Ohio USA"
5918,2027,765,"2016-02-22","blue","KO/TKO","red",1,3,1,175,84,34,"Sao Paulo Brazil"
5908,2748,765,"2016-02-22","red","KO/TKO","blue",1,3,0,167,61,34,"Rio de Janeiro Brazil"
5910,347,765,"2016-02-21","red","KO/TKO","blue",1,3,1,180,77,38,"Rio De Janeiro Brazil"
5915,2204,765,"2016-02-22","blue","KO/TKO","blue",3,3,3,185,77,26,"Anaheim, California USA"
5936,2740,764,"2016-02-08","red","SUB","blue",2,3,0,193,84,26,"Apopka, Florida USA"
5939,2217,764,"2016-02-08","blue","DEC","red",3,3,3,162,56,23,"Tucson, Arizona United States"
5903,1493,764,"2016-02-08","red","DEC","blue",3,3,0,177,70,34,"Kona, Hawaii USA"
5900,947,764,"2016-02-08","blue","KO/TKO","red",1,5,1,175,84,33,"Ada, Oklahoma United States"
5904,2053,764,"2016-02-08","red","KO/TKO","blue",3,3,0,177,77,29,"Bluefield, Virginia USA"
5938,2152,764,"2016-02-08","red","DEC","blue",3,3,0,162,56,33,"Bethlehem, Pennsylvania USA"
5903,407,764,"2016-02-08","red","DEC","red",3,3,0,177,77,36,"Salt Lake City, Utah United States"
5937,2193,764,"2016-02-08","blue","KO/TKO","red",2,3,2,175,65,32,"Alfei Menashe, Samaria Israel"
5917,1499,764,"2016-02-08","red","DEC","red",3,3,0,190,93,33,"Immokalee, Florida United States"
5901,1015,764,"2016-02-08","red","DEC","red",3,3,0,182,119,40,"Las Vegas, Nevada USA"
5939,2126,764,"2016-02-08","blue","DEC","blue",3,3,1,170,61,24,"Spartanburg, South Carolina USA"
5935,2216,764,"2016-02-08","blue","DEC","blue",3,3,0,182,65,28,"Columbia, Missouri USA"
5900,1944,764,"2016-02-08","blue","KO/TKO","blue",1,5,3,182,77,34,"Simpsonville, South Carolina United States"
5961,2751,764,"2016-02-08","red","SUB","blue",1,3,0,187,77,32,"Houston, Texas USA"
5935,2729,764,"2016-02-08","blue","DEC","red",3,3,0,175,70,30,"Nizhny Novgorod Russia"
5904,870,764,"2016-02-08","red","KO/TKO","red",3,3,0,182,77,41,"Dresden, Tennessee USA"
5902,2732,764,"2016-02-08","red","KO/TKO","blue",1,3,0,185,109,36,"Opole Poland"
5937,2335,764,"2016-02-08","blue","KO/TKO","blue",2,3,1,172,65,25,"Temuco Chile"
5902,2082,764,"2016-02-08","red","KO/TKO","red",1,3,1,190,118,32,"New Orleans, Louisiana United States"
5917,1390,764,"2016-02-08","red","DEC","blue",3,3,0,185,93,36,"Ilha Solteira, Sao Paulo Brazil"
5961,2750,764,"2016-02-08","red","SUB","red",1,3,0,187,77,25,"Green Brook, New Jersey USA"
5936,2608,764,"2016-02-08","red","SUB","red",2,3,1,190,93,30,"Riga Latvia"
5938,911,764,"2016-02-08","red","DEC","red",3,3,3,162,56,32,"San Antonio, Texas USA"
5901,2105,764,"2016-02-08","red","DEC","blue",3,3,4,187,120,30,"Sandpoint, Idaho USA"
5905,1689,763,"2016-02-29","blue","DEC","red",3,3,0,172,61,35,"Whittier, California USA"
5907,2570,763,"2016-02-29","red","DEC","red",3,3,0,172,65,23,"Ipswich England"
5875,2035,763,"2016-02-29","blue","DEC","red",3,3,1,170,65,29,"Leigh, Lancashire England"
5876,2023,763,"2016-02-29","blue","DEC","blue",3,3,0,172,70,30,"Dagestan Russia"
5920,2030,763,"2016-02-29","blue","DEC","red",3,3,1,185,84,27,"Bath England"
5907,2041,763,"2016-02-29","red","DEC","blue",3,3,0,175,65,36,"Santa Ana, California USA"
5923,2604,763,"2016-02-29","red","SUB","red",1,3,0,185,70,29,"Turku Finland"
5892,2510,763,"2016-02-29","red","DEC","red",3,3,1,190,77,25,"Birmingham England"
5876,2036,763,"2016-02-29","blue","DEC","red",3,3,1,180,70,30,"Bushmills Northern Ireland"
5920,2122,763,"2016-02-29","blue","DEC","blue",3,3,2,185,84,27,"Orneta Poland"
5905,1170,763,"2016-02-29","blue","DEC","blue",3,3,0,167,61,38,"East London England"
5875,2373,763,"2016-02-29","blue","DEC","blue",3,3,1,177,65,28,"Kurdistan"
5996,2734,763,"2016-02-29","red","KO/TKO","red",2,3,0,175,70,28,"Järfälla Sweden"
5921,2302,763,"2016-02-29","red","KO/TKO","red",1,3,0,190,84,28,"Yorkshire England"
5924,2083,763,"2016-02-29","red","DEC","red",3,3,1,182,112,34,"Sokolow, Podlaski Poland"
5929,786,763,"2016-02-29","red","DEC","red",3,3,0,187,84,31,"The Netherlands"
5921,2290,763,"2016-02-29","red","KO/TKO","blue",1,3,0,177,84,29,"Ambridge, Pennsylvania USA"
5924,2736,763,"2016-02-29","red","DEC","blue",3,3,0,187,120,33,"Malkiya Syria"
5923,2756,763,"2016-02-29","red","SUB","blue",1,3,0,177,70,30,"Toulouse France"
5874,235,763,"2016-02-29","blue","DEC","red",5,5,0,187,84,41,"Curitiba Brazil"
5996,2735,763,"2016-02-29","red","KO/TKO","blue",2,3,0,185,70,31,"Malmo Sweden"
5906,2137,763,"2016-03-04","red","DEC","red",3,3,0,172,61,31,"Bishop Auckland, County Durham England "
5929,449,763,"2016-02-29","red","DEC","blue",3,3,0,185,84,35,"Rio de Janeiro Brazil"
5906,2359,763,"2016-03-04","red","DEC","blue",3,3,1,172,61,24,"Chone, Manabi Ecuador"
5892,525,763,"2016-02-29","red","DEC","blue",3,3,0,180,77,32,"Tokyo Japan"
5874,368,763,"2016-02-29","blue","DEC","blue",5,5,2,185,84,38,"Manchester England"
5855,2159,761,"2016-02-01","red","SUB","red",3,3,0,182,70,27,"Palos Heights, Illinois USA"
5933,2095,761,"2016-02-01","blue","DEC","blue",3,3,0,162,56,32,"Januaria, Minas Gerais Brazil"
5925,2315,761,"2016-02-01","draw","0","red",3,3,0,180,65,28,"Durant, Oklahoma USA"
5854,2200,761,"2016-02-01","blue","KO/TKO","blue",1,3,1,190,77,32,"Great Novgorod Russia"
5852,965,761,"2016-02-01","red","DEC","blue",3,3,0,175,77,31,"Omaha, Nebraska USA"
5926,2589,761,"2016-02-21","blue","DEC","blue",3,3,2,162,61,27,"Passaic, New Jersey USA"
5926,1706,761,"2016-02-21","blue","DEC","red",3,3,1,175,61,36,"Marajo Brazil"
5851,516,761,"2016-02-01","red","KO/TKO","red",1,5,1,187,93,33,"Dublin, Georgia USA"
5854,2174,761,"2016-02-01","blue","KO/TKO","red",1,3,1,182,77,36,"Red Bank, New Jersey USA"
5934,2323,761,"2016-02-01","blue","DEC","red",3,3,0,193,77,27,"New Westminster, BC Canada"
5934,2739,761,"2016-02-01","blue","DEC","blue",3,3,0,190,77,26,"Spanish Town Jamaica"
5933,1504,761,"2016-02-01","blue","DEC","red",3,3,1,165,56,28,"Goshen, Indiana USA"
5928,1452,761,"2016-02-01","red","KO/TKO","blue",3,3,0,180,84,35,"Inglewood, California USA"
5919,2628,761,"2016-02-01","blue","SUB","red",2,3,2,182,70,21,"Houston, Texas USA"
5852,942,761,"2016-02-01","red","DEC","red",3,3,0,177,77,30,"Brussels Belgium"
5860,1755,761,"2016-02-01","red","DEC","red",3,3,0,177,65,28,"Miami, Florida USA"
5925,2430,761,"2016-02-01","draw","0","blue",3,3,0,172,65,28,"Gori, Georgia USA"
5919,2263,761,"2016-02-01","blue","SUB","blue",2,3,0,182,77,27,"Montclair, California USA"
5851,503,761,"2016-02-01","red","KO/TKO","blue",1,5,3,187,93,33,"Reno, Nevada USA"
5853,2208,761,"2016-02-01","blue","DEC","blue",3,3,0,175,70,32,"Careiro da Várzea, Amazonas Brazil"
5853,2223,761,"2016-02-01","blue","DEC","red",3,3,3,175,70,28,"Montreal, Quebec Canada"
5928,1594,761,"2016-02-01","red","KO/TKO","red",3,3,3,182,84,34,"Belo Horizonte Brazil"
5855,2699,761,"2016-02-01","red","SUB","blue",3,3,0,175,70,31,"Rio de Janeiro Brazil"
5860,2422,761,"2016-02-01","red","DEC","blue",3,3,1,177,65,29,"Guadalajara, Jalisco Mexico"
5832,405,759,"2016-01-18","red","KO/TKO","red",2,3,2,180,77,37,"Rimouski, Quebec Canada"
5836,875,759,"2016-01-18","blue","DEC","red",3,3,1,172,70,32,"Sunderland England"
5788,1515,759,"2016-01-18","red","KO/TKO","red",3,3,0,200,115,34,"Honolulu, Hawaii United States"
5787,890,759,"2016-01-18","blue","DEC","blue",3,3,1,175,70,33,"Philadelphia, Pennsylvania United States"
5862,2313,759,"2016-01-18","red","SUB","red",1,3,3,177,70,29,"Rockville Centre, New York USA"
5862,2746,759,"2016-01-18","red","SUB","blue",1,3,0,185,70,31,"La Seyne-sur-Mer France"
5835,2060,759,"2016-01-18","red","KO/TKO","red",1,3,1,177,93,33,"Malmo Sweden"
5836,1997,759,"2016-01-18","blue","DEC","blue",3,3,4,175,70,38,"Amarante, Piaui Brazil"
5894,2747,759,"2016-01-18","red","DEC","blue",3,3,0,182,84,30,"Sarajevo Bosnia"
5835,2205,759,"2016-01-18","red","KO/TKO","blue",1,3,2,185,93,33,"Cottage Grove, Minnesota USA"
5788,1163,759,"2016-01-18","red","KO/TKO","blue",3,3,3,190,120,38,"Bloomington, Illinois USA"
5831,2316,759,"2016-01-18","red","SUB","red",3,3,0,180,70,32,"Philadelphia, Pennsylvania United States"
5932,1864,759,"2016-01-18","blue","SUB","red",1,3,2,172,65,33,"Caracas Venezuela"
5850,2749,759,"2016-01-18","red","DEC","blue",3,3,0,170,65,30,"Gloucester, Massachusetts USA"
5831,1976,759,"2016-01-18","red","SUB","blue",3,3,0,172,70,31,"Wayne, Michigan USA"
5832,502,759,"2016-01-18","red","KO/TKO","blue",2,3,3,187,77,33,"Fort Lauderdale, Florida USA"
5786,1057,759,"2016-01-18","blue","DEC","blue",5,5,1,172,61,32,"San Diego, California USA"
5787,1069,759,"2016-01-18","blue","DEC","red",3,3,0,177,65,30,"Milwaukee, Wisconsin USA"
5789,419,759,"2016-01-18","blue","KO/TKO","blue",2,3,0,185,93,36,"Vancouver, Washington USA"
5894,2085,759,"2016-01-18","red","DEC","red",3,3,1,185,93,37,"Xapuri, Acre Brazil"
5789,435,759,"2016-01-18","blue","KO/TKO","red",2,3,0,182,84,36,"Lincolnville, Maine United States"
5932,1737,759,"2016-01-18","blue","SUB","blue",1,3,0,167,65,31,"Brenham, Texas United States"
5786,1905,759,"2016-01-18","blue","DEC","red",5,5,4,167,61,31,"Angels Camp, California USA"
5850,2330,759,"2016-01-18","red","DEC","red",3,3,0,175,65,30,"Peabody, Massachusetts USA"
